EventID,Timestamp,Source IP,Destination IP,Protocol,Action,Bytes Sent,Risk Score
N01727,2025-03-18 16:01:53,217.40.226.234,144.144.5.96,UDP,Reset,37558,0.29
N01728,2025-04-04 14:18:23,132.103.51.70,61.56.192.101,UDP,Allow,14194,0.54
N01729,2025-04-04 00:00:13,100.188.54.198,154.96.175.196,HTTPS,Reset,11924,0.23
N01730,2025-03-21 10:58:07,208.249.204.87,129.115.16.51,ICMP,Block,46351,0.28
N01731,2025-04-07 19:20:38,63.57.151.149,34.248.234.26,UDP,Allow,14063,0.72
N01732,2025-03-29 20:02:09,88.208.188.34,99.43.217.243,HTTPS,Allow,28085,0.2
N01733,2025-04-08 11:41:21,153.124.26.30,219.117.64.171,UDP,Block,26518,0.8
N01734,2025-03-15 17:08:17,77.72.183.131,177.114.156.174,UDP,Allow,38865,0.63
N01735,2025-04-09 14:33:38,74.67.100.23,60.121.6.70,ICMP,Allow,16415,0.83
N01736,2025-04-09 17:51:48,203.131.116.231,210.147.151.142,UDP,Reset,28470,0.89
N01737,2025-03-16 21:51:46,214.103.49.116,26.152.47.112,UDP,Allow,46540,0.88
N01738,2025-03-24 13:02:02,117.65.36.88,148.158.134.52,HTTP,Block,27216,0.18
N01739,2025-03-23 12:22:16,157.167.122.95,174.41.208.218,TCP,Block,18070,0.1
N01740,2025-03-28 23:02:02,193.200.13.71,212.224.131.15,ICMP,Block,45062,0.33
N01741,2025-03-25 08:10:54,46.167.241.118,211.254.77.108,TCP,Block,3102,0.28
N01742,2025-03-20 13:15:30,222.163.242.103,6.19.250.168,TCP,Reset,48297,0.77
N01743,2025-03-30 16:41:19,217.25.246.1,132.28.220.145,UDP,Reset,46987,0.12
N01744,2025-03-23 22:18:19,199.85.118.203,193.112.196.139,HTTPS,Allow,6952,0.79
N01745,2025-03-31 02:45:31,21.144.244.247,48.4.198.63,UDP,Reset,13967,0.24
N01746,2025-04-01 11:07:39,6.4.211.119,146.139.140.60,HTTPS,Reset,44090,0.78
N01747,2025-03-16 02:34:06,139.50.202.121,139.19.57.2,HTTPS,Block,46689,0.43
N01748,2025-04-09 15:54:38,150.126.252.148,149.82.12.222,ICMP,Allow,1893,0.33
N01749,2025-04-04 15:52:32,165.133.228.136,85.175.54.17,UDP,Block,31030,0.87
N01750,2025-03-14 22:21:48,138.147.140.80,178.56.146.163,ICMP,Block,41323,0.71
N01751,2025-04-01 04:46:50,8.252.201.69,170.33.57.44,HTTPS,Allow,11951,0.52
N01752,2025-03-20 15:05:19,123.124.255.41,108.255.100.149,ICMP,Reset,1896,0.82
N01753,2025-04-03 09:47:51,200.189.158.144,130.228.161.103,ICMP,Allow,39342,0.32
N01754,2025-03-28 17:57:44,217.187.5.17,30.77.220.103,HTTPS,Reset,14543,0.3
N01755,2025-04-12 18:50:07,79.225.89.163,98.177.249.220,UDP,Allow,9114,0.99
N01756,2025-03-22 18:56:49,133.100.162.18,30.208.159.160,TCP,Reset,45061,0.26
N01757,2025-03-26 17:00:47,194.154.68.116,215.52.86.217,HTTP,Reset,35629,0.68
N01758,2025-03-31 04:16:59,198.83.88.179,176.132.74.193,ICMP,Allow,23834,0.87
N01759,2025-04-04 06:27:00,133.154.250.188,205.34.125.201,TCP,Allow,33290,0.34
N01760,2025-03-14 20:33:34,144.215.123.222,139.249.116.162,ICMP,Reset,9588,0.95
N01761,2025-04-02 14:35:57,174.179.105.237,153.158.13.61,TCP,Block,26782,0.35
N01762,2025-04-07 03:11:54,42.130.194.217,160.109.193.154,TCP,Allow,27088,0.74
N01763,2025-03-22 04:54:33,141.80.246.222,20.166.192.190,HTTPS,Allow,17311,0.49
N01764,2025-04-06 02:40:23,82.84.253.203,203.9.200.60,HTTPS,Block,14988,0.44
N01765,2025-03-28 06:07:04,19.62.125.159,209.191.180.1,TCP,Block,21886,0.71
N01766,2025-03-19 14:22:51,62.222.168.211,148.17.169.39,HTTPS,Reset,29012,0.79
N01767,2025-03-22 18:00:00,72.175.250.79,42.215.227.11,ICMP,Allow,25071,0.98
N01768,2025-04-13 10:58:33,19.179.199.136,220.130.236.68,UDP,Block,3192,0.02
N01769,2025-03-19 03:44:49,102.111.141.165,128.101.67.240,HTTP,Reset,43461,0.6
N01770,2025-03-21 03:51:54,213.114.37.248,137.143.97.28,ICMP,Block,47531,0.3
N01771,2025-03-17 22:19:21,184.47.40.253,152.32.245.81,HTTP,Reset,49715,0.28
N01772,2025-04-06 13:15:42,97.25.234.65,44.147.183.194,TCP,Block,12644,0.46
N01773,2025-03-15 08:13:28,143.15.84.57,29.218.196.179,ICMP,Reset,15183,0.49
N01774,2025-03-17 02:46:03,76.145.113.233,55.4.152.15,TCP,Reset,230,0.66
N01775,2025-04-12 18:26:10,185.95.22.65,94.34.24.70,HTTP,Allow,35581,0.18
N01776,2025-03-29 13:01:44,201.186.217.119,186.217.28.240,TCP,Block,12181,0.85
N01777,2025-04-03 10:57:02,66.21.252.193,35.60.217.114,UDP,Allow,47592,0.72
N01778,2025-04-05 07:21:01,97.88.248.1,174.159.94.78,UDP,Allow,323,0.89
N01779,2025-04-10 18:40:42,220.100.190.171,109.64.160.83,HTTPS,Reset,4264,0.28
N01780,2025-03-19 01:11:01,80.250.65.186,218.35.118.216,TCP,Allow,12654,0.06
N01781,2025-03-21 03:51:57,129.233.146.226,179.181.21.221,ICMP,Reset,4298,0.6
N01782,2025-04-01 01:38:09,101.103.235.92,205.245.95.46,HTTP,Reset,695,0.11
N01783,2025-03-30 04:41:55,41.218.231.247,105.53.164.7,ICMP,Reset,35335,0.08
N01784,2025-03-16 01:44:09,194.188.102.136,220.66.143.177,HTTP,Reset,37991,0.97
N01785,2025-03-15 01:42:35,23.246.217.202,157.96.253.17,HTTPS,Block,37286,0.3
N01786,2025-04-02 16:53:52,142.79.1.71,220.181.161.19,ICMP,Allow,22193,0.61
N01787,2025-03-28 15:08:02,104.12.69.190,161.39.80.214,HTTP,Reset,16281,0.43
N01788,2025-04-08 02:25:50,162.131.65.213,200.62.94.190,UDP,Allow,36578,0.54
N01789,2025-03-18 03:31:32,2.219.6.59,152.129.151.111,TCP,Reset,26502,0.35
N01790,2025-03-15 08:27:14,211.138.122.199,211.177.42.106,HTTP,Reset,10764,0.62
N01791,2025-04-10 18:46:09,78.98.137.226,105.231.1.147,TCP,Block,8087,0.24
N01792,2025-03-31 18:28:13,64.197.42.121,193.231.35.141,UDP,Block,32989,0.6
N01793,2025-04-01 20:36:23,190.116.72.61,188.56.161.159,UDP,Allow,16814,0.05
N01794,2025-03-31 13:20:06,163.5.116.47,219.22.143.39,ICMP,Reset,22490,0.05
N01795,2025-03-28 05:27:14,175.123.133.16,55.181.15.67,TCP,Allow,8852,0.03
N01796,2025-03-22 02:50:47,165.243.244.14,168.71.136.116,HTTPS,Allow,6907,0.34
N01797,2025-03-18 05:03:52,167.211.80.33,220.251.158.215,TCP,Allow,4354,0.46
N01798,2025-03-26 00:51:38,209.165.51.37,220.252.159.215,TCP,Block,30544,0.5
N01799,2025-03-28 23:42:45,146.160.126.51,116.4.58.187,HTTP,Reset,19213,0.94
N01800,2025-04-02 18:58:48,219.126.133.247,201.197.16.229,HTTP,Reset,19721,0.9
N01801,2025-03-29 13:27:13,184.14.159.109,190.234.217.11,UDP,Reset,22101,0.93
N01802,2025-03-21 08:16:29,49.140.48.111,155.134.219.187,TCP,Allow,37322,0.09
N01803,2025-04-03 05:41:50,165.93.97.246,34.81.34.179,HTTP,Reset,9788,0.46
N01804,2025-03-29 19:20:34,164.225.67.62,201.0.104.161,HTTP,Allow,8824,0.25
N01805,2025-04-07 19:32:51,66.91.55.151,214.33.254.39,UDP,Reset,42840,0.15
N01806,2025-04-11 01:30:04,214.81.71.164,169.64.35.170,HTTPS,Reset,23658,0.1
N01807,2025-04-03 07:20:26,213.240.9.252,156.238.195.241,TCP,Reset,2965,0.36
N01808,2025-04-10 17:04:10,219.179.170.56,141.68.97.62,ICMP,Block,48667,0.28
N01809,2025-03-24 08:39:29,198.16.192.206,151.81.65.33,ICMP,Reset,45784,0.66
N01810,2025-03-24 06:31:09,115.117.69.141,207.96.87.12,HTTP,Block,10598,0.07
N01811,2025-04-03 09:43:39,209.38.199.248,113.150.187.189,UDP,Allow,2915,0.24
N01812,2025-04-05 10:47:07,162.138.245.230,136.185.197.160,TCP,Allow,5222,0.69
N01813,2025-04-09 19:29:26,167.81.107.75,28.235.235.79,ICMP,Reset,19732,0.43
N01814,2025-03-15 01:44:38,5.89.3.7,49.108.131.12,TCP,Allow,23217,0.96
N01815,2025-03-22 05:43:16,202.107.127.130,146.79.85.247,ICMP,Allow,39080,0.06
N01816,2025-03-28 06:43:20,223.223.48.29,157.94.236.235,HTTPS,Block,14409,0.1
N01817,2025-04-02 20:12:44,207.79.224.181,187.180.229.4,HTTPS,Block,8258,0.46
N01818,2025-03-23 05:31:16,95.56.20.42,161.45.110.156,TCP,Block,13743,0.4
N01819,2025-03-20 19:25:09,220.32.244.89,5.12.158.114,HTTPS,Reset,21234,0.82
N01820,2025-04-08 05:12:31,17.60.11.24,202.145.205.104,HTTPS,Block,12257,0.5
N01821,2025-04-13 10:00:59,52.38.10.225,118.38.154.159,HTTP,Reset,19282,0.83
N01822,2025-03-18 09:31:13,166.215.99.33,19.216.151.147,HTTPS,Reset,28774,0.86
N01823,2025-04-12 18:34:36,201.178.41.229,212.115.135.23,HTTPS,Allow,4905,0.54
N01824,2025-03-21 08:15:40,46.212.138.237,198.226.111.225,HTTP,Allow,2923,0.03
N01825,2025-03-29 16:50:43,195.199.23.94,114.40.193.134,TCP,Block,39399,0.47
N01826,2025-03-31 06:57:42,94.69.159.243,113.254.24.42,HTTP,Allow,27380,0.58
N01827,2025-03-27 09:23:34,147.91.15.191,213.171.162.242,HTTPS,Reset,48816,0.79
N01828,2025-04-05 03:25:11,172.162.180.35,54.114.54.114,ICMP,Allow,38584,0.73
N01829,2025-03-19 10:22:33,208.204.253.64,177.62.32.245,UDP,Reset,2828,0.04
N01830,2025-03-31 05:30:34,209.173.23.106,32.103.52.221,TCP,Block,19870,0.31
N01831,2025-03-19 19:54:24,159.71.14.162,136.196.219.248,UDP,Allow,4410,0.29
N01832,2025-04-08 17:01:04,214.251.161.181,167.32.3.31,HTTPS,Reset,41798,0.6
N01833,2025-04-09 11:35:29,33.145.219.77,213.153.73.83,UDP,Reset,37447,0.65
N01834,2025-04-07 03:39:17,134.84.252.90,149.213.75.25,ICMP,Reset,20388,0.79
N01835,2025-04-13 05:49:54,212.149.24.168,170.79.49.170,HTTP,Allow,19728,0.98
N01836,2025-03-30 11:34:52,50.92.216.17,182.151.79.105,UDP,Block,24284,0.12
N01837,2025-04-10 20:12:24,26.11.33.191,42.180.229.78,HTTP,Allow,3540,0.25
N01838,2025-03-15 13:07:46,129.18.0.82,78.34.202.141,UDP,Block,37450,0.93
N01839,2025-04-02 01:54:09,189.196.27.51,214.215.4.116,UDP,Allow,32581,0.0
N01840,2025-03-23 00:38:54,81.181.54.241,128.94.84.97,TCP,Allow,22834,0.47
N01841,2025-03-21 15:10:46,202.200.200.139,200.83.17.209,HTTPS,Block,11717,0.77
N01842,2025-03-31 16:09:42,210.187.95.33,139.140.113.68,HTTPS,Block,32555,0.73
N01843,2025-03-16 08:37:11,192.212.144.156,194.136.27.56,HTTPS,Allow,47087,0.83
N01844,2025-03-15 22:15:24,211.173.119.45,77.160.178.47,ICMP,Block,42177,0.79
N01845,2025-04-05 05:38:44,134.16.162.227,19.230.216.150,UDP,Reset,44240,0.32
N01846,2025-03-16 23:11:05,56.7.230.50,208.82.59.27,HTTP,Reset,11041,0.34
N01847,2025-03-24 12:22:26,178.164.75.209,154.245.167.21,ICMP,Reset,18412,0.81
N01848,2025-04-09 06:49:14,143.181.174.125,205.100.160.10,UDP,Allow,31249,0.35
N01849,2025-03-18 10:11:51,137.183.37.144,139.216.103.63,UDP,Block,28584,0.42
N01850,2025-03-27 22:03:06,171.110.11.207,196.107.177.112,UDP,Reset,12150,0.09
N01851,2025-03-30 20:23:18,71.47.21.165,47.131.145.251,TCP,Reset,49883,0.12
N01852,2025-03-28 10:44:31,206.76.245.230,172.107.89.244,ICMP,Block,27590,0.42
N01853,2025-04-01 16:19:48,3.1.75.130,218.132.70.179,HTTPS,Reset,12788,0.21
N01854,2025-03-14 16:21:51,52.170.125.210,30.207.26.54,ICMP,Reset,6869,0.37
N01855,2025-03-28 21:53:01,157.197.237.112,107.79.42.157,HTTPS,Allow,1540,0.49
N01856,2025-03-15 23:55:42,103.109.229.5,136.45.61.160,UDP,Block,23439,0.27
N01857,2025-03-27 15:18:39,193.86.94.111,52.234.240.73,TCP,Block,34515,0.64
N01858,2025-04-01 17:52:31,114.103.227.145,132.157.162.19,HTTPS,Block,21967,0.83
N01859,2025-03-23 06:35:19,173.205.131.4,160.176.129.145,UDP,Block,17335,0.26
N01860,2025-03-20 16:59:14,222.28.250.36,112.216.103.16,HTTP,Reset,32244,0.88
N01861,2025-04-04 05:41:17,187.133.220.238,110.203.152.24,UDP,Reset,23550,0.32
N01862,2025-04-02 04:52:32,155.85.158.224,199.253.51.218,HTTPS,Block,18687,0.9
N01863,2025-04-13 10:32:04,21.207.254.211,176.65.40.91,TCP,Allow,30775,0.79
N01864,2025-04-06 17:26:31,222.104.193.205,93.48.122.228,HTTP,Block,10823,0.02
N01865,2025-04-04 14:17:54,148.163.75.53,210.198.146.199,HTTPS,Allow,33222,0.85
N01866,2025-04-02 12:47:48,180.191.251.77,138.189.234.22,TCP,Allow,6311,0.7
N01867,2025-04-01 10:47:06,34.146.183.95,158.236.180.73,TCP,Block,45255,0.4
N01868,2025-04-03 01:23:58,195.16.76.37,74.236.185.253,ICMP,Reset,3333,0.38
N01869,2025-04-03 23:34:17,106.48.96.140,141.245.152.194,UDP,Allow,12874,0.11
N01870,2025-04-12 21:16:30,170.252.127.84,207.22.117.216,HTTPS,Block,47464,0.95
N01871,2025-03-20 03:33:04,178.99.230.23,124.74.84.146,ICMP,Block,39713,0.13
N01872,2025-03-15 05:46:29,185.189.123.109,35.124.197.107,ICMP,Block,32622,0.01
N01873,2025-04-11 05:22:57,145.47.15.201,113.195.62.236,HTTPS,Reset,22314,0.91
N01874,2025-03-21 00:20:22,105.210.147.204,223.177.181.8,UDP,Allow,2974,0.31
N01875,2025-03-20 14:44:45,210.204.31.19,215.131.186.246,TCP,Allow,5206,0.36
N01876,2025-04-11 13:07:44,197.106.67.194,216.169.213.60,HTTPS,Reset,15595,0.85
N01877,2025-04-03 16:48:47,203.226.141.121,151.2.247.222,UDP,Block,19401,0.28
N01878,2025-04-05 13:47:26,106.209.227.73,204.60.124.215,TCP,Block,32512,0.73
N01879,2025-04-04 09:44:58,89.37.26.250,61.231.115.154,ICMP,Reset,38995,0.01
N01880,2025-03-26 01:59:06,167.98.108.4,156.188.209.13,HTTPS,Block,17865,0.66
N01881,2025-04-13 06:49:51,115.214.89.75,144.178.197.123,HTTPS,Reset,30258,0.21
N01882,2025-04-08 15:15:19,21.88.218.100,217.19.198.93,TCP,Block,45312,0.6
N01883,2025-03-20 04:14:14,217.212.149.157,59.47.44.100,HTTP,Reset,37038,0.09
N01884,2025-03-14 18:39:23,213.244.151.67,209.212.100.228,HTTP,Block,33451,0.42
N01885,2025-04-09 12:32:51,156.254.17.89,154.43.157.35,UDP,Block,33031,0.83
N01886,2025-03-20 02:03:24,206.73.51.182,147.154.232.172,HTTPS,Allow,6823,0.25
N01887,2025-04-04 20:12:35,159.217.166.106,223.218.171.55,UDP,Block,35670,0.04
N01888,2025-04-02 14:56:48,209.154.134.234,168.160.236.148,HTTPS,Reset,47425,0.95
N01889,2025-04-04 20:32:19,149.135.246.34,179.35.107.252,HTTP,Allow,32169,0.66
N01890,2025-03-27 07:27:47,81.33.39.21,221.206.209.183,TCP,Block,46778,0.74
N01891,2025-03-27 13:49:30,167.90.182.142,65.252.244.252,ICMP,Allow,1247,0.91
N01892,2025-03-19 20:55:08,32.171.146.3,200.114.90.61,TCP,Allow,14692,0.72
N01893,2025-03-28 09:52:25,94.117.59.95,3.180.77.235,ICMP,Block,2474,0.34
N01894,2025-03-28 23:59:03,136.8.85.93,192.216.250.195,HTTP,Reset,28757,0.64
N01895,2025-04-07 15:58:25,39.96.124.36,6.59.89.158,UDP,Reset,28165,0.85
N01896,2025-03-28 13:34:51,104.121.73.150,185.205.125.167,ICMP,Block,17538,0.46
N01897,2025-03-29 09:25:28,153.75.75.31,126.126.130.213,ICMP,Reset,40692,0.59
N01898,2025-04-03 01:43:19,212.93.77.165,125.78.6.249,UDP,Block,45521,0.02
N01899,2025-04-05 16:52:12,61.234.106.85,30.203.80.26,HTTP,Reset,14995,0.19
N01900,2025-03-30 06:03:02,198.142.174.185,204.179.28.30,UDP,Reset,49322,0.77
N01901,2025-03-20 15:04:35,195.251.240.146,170.192.65.60,HTTPS,Block,34440,0.6
N01902,2025-03-21 16:31:27,216.54.240.93,200.18.46.70,HTTP,Allow,15471,0.57
N01903,2025-03-18 23:51:07,136.202.145.245,210.217.211.93,TCP,Block,3564,0.58
N01904,2025-03-20 02:56:03,91.242.209.20,141.216.52.106,HTTPS,Allow,20507,0.53
N01905,2025-03-20 09:24:37,14.71.133.190,223.16.80.172,HTTPS,Block,1419,0.93
N01906,2025-03-22 20:15:41,183.148.25.96,210.238.211.134,TCP,Reset,8331,0.49
N01907,2025-03-18 08:47:22,51.251.201.77,114.231.104.216,TCP,Allow,15518,0.72
N01908,2025-03-25 08:20:04,170.155.194.194,204.27.5.187,HTTPS,Block,37568,0.48
N01909,2025-04-03 21:37:40,32.137.217.222,187.196.214.177,UDP,Allow,1802,0.43
N01910,2025-03-26 09:43:35,102.149.21.147,25.126.110.151,HTTPS,Allow,33114,0.56
N01911,2025-03-27 07:54:38,168.105.5.225,150.49.230.71,ICMP,Reset,19482,0.13
N01912,2025-03-17 07:43:43,76.110.109.105,185.77.130.73,HTTP,Reset,39032,0.87
N01913,2025-03-19 04:42:39,186.223.6.180,183.133.38.62,HTTPS,Allow,48666,0.57
N01914,2025-04-08 03:04:00,132.52.127.231,204.20.74.243,TCP,Block,34049,0.44
N01915,2025-03-19 20:36:53,207.103.39.132,193.70.125.66,HTTPS,Reset,2847,0.83
N01916,2025-04-06 09:52:04,157.194.92.211,84.150.52.16,HTTP,Reset,22860,0.8
N01917,2025-03-20 17:49:18,158.14.170.170,124.132.211.209,HTTP,Block,48103,0.32
N01918,2025-04-13 11:35:29,159.211.39.6,116.37.147.99,HTTP,Reset,47496,0.76
N01919,2025-03-25 13:25:18,144.232.236.226,164.147.38.23,HTTP,Allow,15092,0.74
N01920,2025-04-06 07:05:40,57.152.160.77,196.210.227.194,HTTPS,Reset,42803,0.49
N01921,2025-03-26 23:08:17,184.175.86.50,147.10.69.231,HTTP,Reset,19973,0.73
N01922,2025-04-03 22:08:03,220.221.92.165,211.119.123.76,ICMP,Allow,41689,0.6
N01923,2025-04-02 15:30:13,160.67.105.233,193.18.187.203,ICMP,Block,12801,0.03
N01924,2025-03-29 19:06:37,192.164.41.135,148.215.22.188,UDP,Reset,48788,0.3
N01925,2025-03-15 08:10:30,134.187.134.95,205.119.103.24,TCP,Allow,6304,0.65
N01926,2025-03-18 08:24:06,77.116.17.250,211.124.116.189,UDP,Allow,42052,0.21
N01927,2025-04-13 06:26:49,156.65.33.94,206.233.3.1,ICMP,Allow,39174,0.13
N01928,2025-03-27 20:20:44,151.96.56.119,219.51.6.60,ICMP,Allow,23367,0.18
N01929,2025-03-30 02:01:24,42.247.61.212,107.89.149.221,ICMP,Allow,45021,0.06
N01930,2025-03-29 09:30:16,47.34.6.255,212.170.204.61,TCP,Reset,24255,0.14
N01931,2025-03-21 13:25:06,157.103.7.26,166.24.47.190,TCP,Allow,12596,0.59
N01932,2025-03-31 03:33:39,182.169.137.76,188.245.113.211,TCP,Allow,29696,0.88
N01933,2025-03-26 17:30:21,121.27.250.170,47.221.223.42,UDP,Block,27317,0.15
N01934,2025-04-08 20:52:25,20.70.52.62,208.46.176.57,ICMP,Reset,46120,0.27
N01935,2025-04-09 14:12:17,134.135.49.23,9.254.250.3,TCP,Block,4508,0.97
N01936,2025-03-30 02:23:21,219.179.168.10,159.3.148.171,HTTPS,Reset,47271,0.33
N01937,2025-03-30 20:24:39,148.18.109.100,3.52.28.188,HTTPS,Block,33473,0.91
N01938,2025-04-02 17:30:55,192.148.152.78,144.248.26.27,TCP,Reset,17660,0.82
N01939,2025-04-10 10:08:55,213.182.140.89,189.152.237.128,UDP,Reset,30411,0.86
N01940,2025-04-08 21:30:38,214.251.84.13,183.197.141.242,HTTPS,Block,35894,0.8
N01941,2025-03-24 07:32:43,146.105.248.213,140.201.134.99,UDP,Reset,1266,0.27
N01942,2025-03-30 20:29:25,128.104.181.201,62.71.14.233,ICMP,Block,40527,0.24
N01943,2025-04-01 16:30:25,220.142.39.98,171.229.171.146,UDP,Allow,10630,0.44
N01944,2025-03-15 07:36:15,72.215.211.3,177.172.55.33,TCP,Reset,24558,0.18
N01945,2025-04-01 15:14:46,135.15.61.181,49.56.191.147,UDP,Reset,6562,0.68
N01946,2025-03-15 01:05:06,207.55.173.159,37.219.77.222,HTTPS,Block,13748,0.03
N01947,2025-03-29 03:09:12,211.157.17.47,153.67.103.135,HTTPS,Block,40927,0.19
N01948,2025-03-24 21:05:50,220.231.48.64,50.185.29.57,TCP,Reset,20449,0.9
N01949,2025-03-26 21:27:39,209.120.12.138,209.210.166.239,TCP,Reset,25754,0.9
N01950,2025-04-02 00:15:33,56.143.121.212,134.9.235.178,ICMP,Reset,29342,0.66
N01951,2025-03-25 00:01:02,3.24.29.244,135.6.53.250,TCP,Allow,40281,0.18
N01952,2025-04-12 08:13:36,126.20.230.195,200.42.248.251,HTTPS,Reset,19886,0.06
N01953,2025-03-19 19:04:51,138.195.7.227,13.220.207.71,HTTPS,Reset,40533,0.15
N01954,2025-03-24 06:33:30,128.30.216.191,168.67.238.149,UDP,Reset,33266,0.61
N01955,2025-03-22 22:18:40,210.83.223.22,207.65.24.84,TCP,Block,5033,0.82
N01956,2025-03-16 21:15:28,75.182.201.64,197.155.219.224,UDP,Allow,7716,0.61
N01957,2025-04-02 15:13:43,105.7.227.190,202.204.146.164,HTTPS,Reset,21011,0.08
N01958,2025-04-01 15:23:51,134.176.206.211,144.28.77.108,TCP,Allow,45130,0.69
N01959,2025-04-08 14:05:00,59.133.139.141,175.116.52.80,UDP,Allow,48435,0.02
N01960,2025-03-18 13:18:59,210.238.110.139,171.98.59.66,TCP,Allow,18995,0.36
N01961,2025-03-29 10:27:15,176.183.214.52,144.47.138.211,ICMP,Reset,39770,0.28
N01962,2025-03-20 08:06:10,22.157.132.119,207.19.33.231,HTTP,Reset,31942,0.37
N01963,2025-04-04 18:34:31,176.155.189.8,126.228.60.10,ICMP,Allow,8262,0.01
N01964,2025-03-21 06:19:35,140.57.39.50,141.194.156.215,TCP,Reset,30821,0.46
N01965,2025-04-01 17:58:02,190.183.31.201,199.12.128.145,TCP,Allow,13769,0.15
N01966,2025-03-22 06:29:41,174.175.57.24,162.205.238.72,TCP,Allow,42221,0.78
N01967,2025-04-05 00:37:39,145.134.31.165,16.94.190.24,TCP,Reset,36868,0.52
N01968,2025-04-03 06:17:37,158.18.118.26,167.13.207.200,HTTP,Allow,15539,0.84
N01969,2025-04-10 02:35:06,38.31.106.144,43.187.31.156,HTTP,Reset,41964,0.22
N01970,2025-03-15 19:32:53,45.157.83.126,8.239.201.241,UDP,Block,34200,0.8
N01971,2025-03-17 14:54:44,160.165.157.232,203.56.59.48,HTTPS,Reset,30683,0.35
N01972,2025-03-14 19:45:12,203.46.7.95,193.96.75.206,HTTPS,Reset,32529,0.11
N01973,2025-03-31 14:59:53,216.101.56.241,174.188.106.3,TCP,Block,30480,0.03
N01974,2025-03-14 18:41:09,177.145.10.43,36.42.217.103,ICMP,Allow,10229,0.81
N01975,2025-03-30 08:41:18,85.35.246.233,3.118.0.185,HTTPS,Allow,42179,0.54
N01976,2025-04-02 17:24:41,60.129.235.40,165.192.201.106,TCP,Reset,20220,0.4
N01977,2025-04-05 01:05:20,137.214.100.246,219.109.13.12,UDP,Block,24785,0.74
N01978,2025-04-09 02:25:26,169.221.111.218,215.98.36.54,HTTP,Reset,35069,0.78
N01979,2025-03-15 05:27:46,2.16.76.46,23.32.252.134,UDP,Allow,39619,0.95
N01980,2025-03-31 13:10:37,170.161.193.197,186.217.144.120,UDP,Reset,11167,0.98
N01981,2025-03-31 15:10:08,169.251.189.251,208.207.97.28,HTTPS,Block,27488,0.42
N01982,2025-04-10 11:29:55,197.232.235.130,133.128.52.60,TCP,Reset,17747,0.74
N01983,2025-03-24 01:23:57,202.137.51.39,105.9.19.244,ICMP,Reset,13644,0.09
N01984,2025-04-01 04:13:29,220.119.198.98,40.250.115.7,UDP,Allow,30424,0.03
N01985,2025-03-18 18:00:57,214.30.240.230,170.236.93.245,TCP,Block,3770,0.22
N01986,2025-03-28 21:46:34,211.120.244.25,57.118.9.93,ICMP,Allow,15508,0.78
N01987,2025-03-14 17:27:24,211.140.254.220,2.72.1.154,UDP,Reset,38883,0.54
N01988,2025-04-09 00:37:04,22.60.248.142,214.72.219.86,HTTPS,Reset,9691,0.5
N01989,2025-04-03 23:22:46,15.33.143.55,123.156.209.23,ICMP,Reset,34511,0.2
N01990,2025-04-11 11:46:33,196.35.179.6,88.68.33.74,HTTP,Reset,10687,0.53
N01991,2025-03-28 20:30:40,55.12.241.105,171.178.86.14,UDP,Allow,7914,0.98
N01992,2025-03-31 05:54:02,169.9.113.208,182.252.221.48,TCP,Block,7671,0.17
N01993,2025-03-24 02:37:49,9.149.80.61,66.34.28.134,ICMP,Allow,29022,0.29
N01994,2025-04-04 08:04:08,24.73.33.255,218.183.71.64,HTTP,Allow,9603,0.78
N01995,2025-03-26 01:06:58,77.147.32.238,193.163.245.28,ICMP,Reset,32926,0.17
N01996,2025-04-06 09:16:45,173.89.222.171,220.210.97.181,UDP,Block,19104,0.28
N01997,2025-04-11 19:55:20,207.31.184.179,88.249.163.216,ICMP,Reset,39494,0.1
N01998,2025-04-12 11:09:38,201.93.194.167,193.74.174.166,HTTP,Block,12279,0.23
N01999,2025-03-20 20:50:30,147.137.205.208,206.239.254.248,HTTP,Reset,43363,0.56
N02000,2025-03-22 09:45:37,101.125.104.133,90.17.245.177,UDP,Allow,16906,0.42
